plotid,species,cover
093120,Skimmia reevesiana,1
093120,Tsuga chinensis v. formosana,80
093120,Yushania niitakayamensis,82
093120,Vaccinium japonicum v. lasiostemon,1
093120,Miscanthus sinensis,1
093120,Rhododendron formosanum,3
093120,Symplocos morrisonicola,2
093120,Cyclobalanopsis stenophylloides,1
093120,Lonicera acuminata,1
093120,Schefflera taiwaniana,1
093120,Berberis kawakamii,1
093120,Ilex pedunculosa,1
093120,Eurya nitida,1
093120,Pinus armandii v. masteriana,1
093120,Pinus morrisonicola,1
093120,Rhododendron rubropilosum,2
093120,Dryopteris hypophlebia,1
093120,Crypsinus quasidivaricatus,1
093120,Goodyera kwangtungensis,1
093120,Rubus trianthus,1
093120,Smilax menispermoidea,1
093120,Athyrium pycnosorum,1
093120,Moneses uniflora,16
093120,Sonchus oleraceus,1
020469,Tsuga chinensis v. formosana,95
020469,Yushania niitakayamensis,3
020469,Dryopteris austriaca,6
020469,Oxalis acetocella s. griffithii,8
020469,Abies kawakamii,9
020469,Gaultheria itoana,8
020469,Juniperus squamata,1
020469,Sedum morrisonense,11
020469,Arenaria subpilosa,11
020469,Platanthera brevicalcarata,3
020469,Lepisorus pseudoussuriensis,6
110420,Carex cruciata,1
110420,Dryopteris formosana,1
110420,Eurya glaberrima,3
110420,Hydrangea integrifolia,1
110420,Neolitsea acuminatissima,1
110420,Tsuga chinensis v. formosana,40
110420,Xiphopteris okuboi,1
110420,Yushania niitakayamensis,35
110420,Chamaecyparis obtusa v. formosana,30
110420,Dryopteris squamiseta,1
110420,Plagiogyria euphlebia,1
110420,Symplocos morrisonicola,1
110420,Daphne arisanensis,1
110420,Elatostema trilobulatum,1
110420,Rhododendron pseudochrysanthum,1
110420,Dryopteris wallichiana,1
110420,Hydrocotyle setulosa,1
110420,Carex nubigena,1
300175,Eurya glaberrima,12
300175,Hydrangea integrifolia,1
300175,Osmanthus heterophyllus,7
300175,Photinia niitakayamensis,5
300175,Plagiogyria formosana,1
300175,Trochodendron aralioides,4
300175,Tsuga chinensis v. formosana,31
300175,Yushania niitakayamensis,95
300175,Lyonia ovalifolia,2
300175,Rhododendron pseudochrysanthum,2
300175,Pinus armandii v. masteriana,15
300175,Hydrangea aspera,2
300175,Ilex yunnanensis v. parvifolia,2
300175,Dryopteris lepidopoda,1
300175,Abies kawakamii,16
300175,Quercus spinosa,2
110047,Schefflera octophylla,1
110047,Lepisorus thunbergianus,1
110047,Araiostegia parvipinnata,1
110047,Eurya glaberrima,1
110047,Mecodium polyanthos,1
110047,Nertera granadense,1
110047,Trochodendron aralioides,3
110047,Tsuga chinensis v. formosana,55
110047,Xiphopteris okuboi,1
110047,Yushania niitakayamensis,95
110047,Chamaecyparis obtusa v. formosana,36
110047,Arisaema formosanum,1
110047,Lonicera acuminata,1
110047,Pinus armandii v. masteriana,6
110047,Senecio nemorensis v. dentatus,1
110047,Dryopteris lepidopoda,1
110047,Polygonum cuspidatum,1
110047,Crypsinus quasidivaricatus,1
110047,Gaultheria itoana,1
110047,Juniperus formosana,1
110047,Rubus trianthus,1
110047,Rubus niveus,1
110047,Salix fulvopubescens,1
110047,Pteridium aquilinum s. wightianum,1
110047,Rubus pungens v. oldhamii,1
200508,Eurya glaberrima,3
200508,Tsuga chinensis v. formosana,81
200508,Yushania niitakayamensis,40
200508,Pieris taiwanensis,3
200508,Rhododendron pseudochrysanthum,2
200508,Rhododendron rubropilosum,32
200508,Ainsliaea latifolia s. henryi,3
200508,Deschampsia flexuosa,2
200508,Juniperus formosana,1
200508,Rosa transmorrisonensis,1
200508,Rubus rolfei,1
200508,Gentiana davidii v. formosana,1
200508,Trichophorum subcapitatum,10
200508,Myriactis humilis,1
200508,Fragaria hayatai,1
200508,Trillium tschonoskii,1
200508,Rubus pungens v. oldhamii,1
250035,Eurya glaberrima,6
250035,Mecodium polyanthos,1
250035,Tsuga chinensis v. formosana,95
250035,Elatostema trilobulatum,3
250035,Rhododendron pseudochrysanthum,6
250035,Rubus pectinellus,1
250035,Urtica thunbergiana,1
250035,Rhododendron rubropilosum,20
250035,Ctenitis transmorrisonensis,1
250035,Crypsinus quasidivaricatus,1
250035,Ainsliaea latifolia s. henryi,3
250035,Prinsepia scandens,2
250035,Asplenium trichomanes,1
250035,Sedum actinocarpum,1
250035,Cystopteris moupinensis,1
250035,Ribes formosanum,1
250035,Rosa transmorrisonensis,1
250035,Rubus rolfei,1
250035,Viola senzanensis,1
250035,Circaea alpina s. imaicola,1
250035,Lepisorus morrisonensis,1
250035,Myriactis humilis,1
250035,Polystichum piceopaleaceum,1
250035,Hemiphragma heterophyllum,1
250035,Cirsium arisanense,1
250035,Cotoneaster morrisonensis,1
250035,Hydrocotyle setulosa,2
250035,Rubus pungens v. oldhamii,1
250035,Polystichum nepalense,1
250035,Galium morii,1
250035,Galium gracilens,1
250064,Lepisorus thunbergianus,1
250064,Eurya glaberrima,20
250064,Hydrangea integrifolia,1
250064,Mecodium polyanthos,1
250064,Tsuga chinensis v. formosana,95
250064,Yushania niitakayamensis,70
250064,Impatiens uniflora,1
250064,Rubus formosensis,1
250064,Elatostema trilobulatum,10
250064,Rhododendron pseudochrysanthum,15
250064,Rubus pectinellus,2
250064,Rhododendron rubropilosum,3
250064,Acystopteris taiwaniana,1
250064,Ctenitis transmorrisonensis,1
250064,Crypsinus quasidivaricatus,1
250064,Smilax vaginata,1
250064,Ainsliaea latifolia s. henryi,1
250064,Rubia lanceolata,1
250064,Cystopteris moupinensis,1
250064,Rosa transmorrisonensis,2
250064,Oreomyrrhis involucrata,1
250064,Gentiana davidii v. formosana,1
250064,Hypericum nagasawai,1
250064,Circaea alpina s. imaicola,1
250064,Athyrium reflexipinnum,8
250064,Trichophorum subcapitatum,1
250064,Athyrium tozanense,1
250064,Oxalis acetocella s. griffinthii v. fo,1
250064,Viola adenothrix,1
250064,Luzula effusa,1
250064,Sorbus randaiensis,5
250064,Trillium tschonoskii,1
250064,Rubus pungens v. oldhamii,1
250064,Polystichum nepalense,1
250064,Galium morii,1
250064,Galium gracilens,1
250064,Senecio morrisonensis,1
250064,Poa takasagomontana,1
200235,Lepisorus thunbergianus,1
200235,Eurya glaberrima,18
200235,Tsuga chinensis v. formosana,73
200235,Yushania niitakayamensis,95
200235,Rhododendron formosanum,1
200235,Pieris taiwanensis,6
200235,Rhododendron pseudochrysanthum,2
200235,Ilex yunnanensis v. parvifolia,1
200235,Rhododendron rubropilosum,3
320049,Lepisorus thunbergianus,2
320049,Araiostegia parvipinnata,1
320049,Eurya glaberrima,11
320049,Mecodium polyanthos,4
320049,Tsuga chinensis v. formosana,71
320049,Yushania niitakayamensis,5
320049,Acrorumohra hasseltii,1
320049,Lonicera acuminata,1
320049,Berberis kawakamii,3
320049,Elatostema trilobulatum,3
320049,Rhododendron pseudochrysanthum,15
320049,Pinus armandii v. masteriana,1
320049,Galium echinocarpum,1
320049,Senecio nemorensis v. dentatus,3
320049,Pyrola alboreticulata,1
320049,Chimaphila japonica,36
320049,Crypsinus quasidivaricatus,1
320049,Lycopodium quasipolytrichoides,1
320049,Tipularia odorata,1
320049,Ophiopogon intermedius,2
320049,Dryopteris sparsa,3
320049,Ainsliaea latifolia s. henryi,17
320049,Pyrola morrisonensis,2
320049,Circaea alpina s. imaicola,1
320049,Oxalis acetocella s. griffinthii v. fo,3
320049,Lycopodium cernuum,3
320049,Quercus spinosa,1
320049,Viburnum betulifolium,2
320049,Ligularia kojimae,1
320049,Goodyera nankoensis,2
320049,Galium formosense,1
320049,Agrostis infirma v. arisanmontana,2
320049,Sedum nokoense,1
320049,Dryopteris chrysocoma,3
088090,Elaeagnus thunbergii,5
088090,Acer kawakamii,1
088090,Hedera rhombea v. formosana,1
088090,Araiostegia parvipinnata,1
088090,Eurya glaberrima,11
088090,Hydrangea integrifolia,1
088090,Osmanthus heterophyllus,4
088090,Tsuga chinensis v. formosana,29
088090,Yushania niitakayamensis,95
088090,Ctenitis apiciflora,1
088090,Eurya crenatifolia,2
088090,Daphne kiusiana v. atrocaulis,1
088090,Acer morrisonense,1
088090,Polystichum parvipinnulum,1
088090,Rubus formosensis,1
088090,Lonicera acuminata,1
088090,Berberis kawakamii,1
088090,Elatostema trilobulatum,1
088090,Rubus pectinellus,1
088090,Galium echinocarpum,1
088090,Ellisiophyllum pinnatum,1
088090,Prinsepia scandens,1
088090,Mahonia oiwakensis,1
088090,Abies kawakamii,40
088090,Lepisorus morrisonensis,1
088090,Picea morrisonicola,8
088090,Helictotrichon abietetorum,1
200067,Eurya chinensis,1
200067,Araiostegia parvipinnata,1
200067,Eurya glaberrima,28
200067,Hydrangea integrifolia,1
200067,Mecodium polyanthos,1
200067,Osmanthus heterophyllus,1
200067,Photinia niitakayamensis,1
200067,Plagiogyria formosana,1
200067,Tsuga chinensis v. formosana,57
200067,Xiphopteris okuboi,1
200067,Yushania niitakayamensis,95
200067,Chamaecyparis formosensis,7
200067,Arthromeris lehmannii,1
200067,Schefflera taiwaniana,9
200067,Pieris taiwanensis,2
200067,Ilex yunnanensis v. parvifolia,1
200067,Rhododendron rubropilosum,1
200067,Dryopteris lepidopoda,1
200067,Ctenitis transmorrisonensis,1
200067,Dryopteris hypophlebia,1
200067,Crypsinus quasidivaricatus,1
200067,Lycopodium quasipolytrichoides,1
200067,Dryopteris austriaca,1
200067,Cheilotheca humilis,1
200067,Peranema cyatheoides,1
200067,Hymenophyllum barbatum,1
200067,Ctenitis kawakamii,1
200067,Athyrium oppositipinnum,1
200537,Diplazium dilatatum,1
200537,Eurya chinensis,1
200537,Miscanthus floridulus,4
200537,Vittaria flexuosa,1
200537,Eurya glaberrima,24
200537,Hydrangea integrifolia,1
200537,Mecodium polyanthos,1
200537,Microtropis fokienensis,1
200537,Osmanthus heterophyllus,1
200537,Plagiogyria formosana,1
200537,Tsuga chinensis v. formosana,56
200537,Yushania niitakayamensis,93
200537,Lepisorus monilisorus,1
200537,Cyclobalanopsis stenophylloides,1
200537,Lonicera acuminata,1
200537,Rhododendron pseudochrysanthum,1
200537,Davallia mariesii,1
200537,Rhododendron rubropilosum,16
200537,Polypodium argutum,1
200537,Crypsinus quasidivaricatus,1
200537,Ainsliaea latifolia s. henryi,1
200537,Prinsepia scandens,1
200537,Ilex bioritsensis,6
200537,Hymenophyllum barbatum,1
200537,Dryopteris barbigera,1
250038,Tsuga chinensis v. formosana,31
250038,Yushania niitakayamensis,80
250038,Berberis kawakamii,1
250038,Rhododendron pseudochrysanthum,1
250038,Pinus morrisonicola,2
250038,Peracarpa carnosa,1
250038,Smilax vaginata,1
250038,Ainsliaea latifolia s. henryi,3
250038,Onychium contiguum,1
250038,Abies kawakamii,61
250038,Juniperus formosana,1
250038,Juniperus squamata,3
250038,Myriactis humilis,1
250038,Picea morrisonicola,1
200282,Ainsliaea macroclinidioides,1
200282,Eurya glaberrima,6
200282,Mecodium polyanthos,1
200282,Nertera granadense,1
200282,Photinia niitakayamensis,2
200282,Plagiogyria formosana,1
200282,Tsuga chinensis v. formosana,94
200282,Yushania niitakayamensis,95
200282,Elatostema trilobulatum,1
200282,Pieris taiwanensis,1
200282,Rhododendron rubropilosum,1
200282,Acystopteris taiwaniana,1
200282,Dryopteris lepidopoda,1
200282,Ctenitis transmorrisonensis,1
200282,Crypsinus quasidivaricatus,1
200282,Ainsliaea latifolia s. henryi,1
200282,Gaultheria itoana,1
200282,Agrostis clavata,1
200282,Carex breviculmis,1
200282,Athyrium reflexipinnum,1
200282,Trichophorum subcapitatum,1
200282,Athyrium tozanense,1
200282,Parnassia palustris,1
200282,Rubus pungens v. oldhamii,1
200282,Chimaphila monticola,1
300183,Hedera rhombea v. formosana,1
300183,Eurya glaberrima,14
300183,Hydrangea integrifolia,6
300183,Photinia niitakayamensis,9
300183,Tsuga chinensis v. formosana,31
300183,Yushania niitakayamensis,10
300183,Lepisorus monilisorus,1
300183,Miscanthus sinensis,6
300183,Cyclobalanopsis stenophylloides,2
300183,Berberis kawakamii,12
300183,Daphne arisanensis,4
300183,Elatostema trilobulatum,2
300183,Pinus armandii v. masteriana,1
300183,Senecio nemorensis v. dentatus,4
300183,Rhododendron rubropilosum,2
300183,Pyrola alboreticulata,2
300183,Dryopteris lepidopoda,4
300183,Taxus sumatrana,1
300183,Ainsliaea latifolia s. henryi,18
300183,Carex brunnea,8
300183,Abies kawakamii,28
300183,Ilex bioritsensis,7
300183,Polystichum stenophyllum,2
300183,Polystichum piceopaleaceum,4
300183,Picea morrisonicola,10
300183,Viburnum betulifolium,1
300183,Agropyron formosanum,10
300075,Elaeagnus thunbergii,2
300075,Eurya chinensis,1
300075,Eurya leptophylla,18
300075,Hedera rhombea v. formosana,1
300075,Araiostegia parvipinnata,1
300075,Euonymus spraguei,1
300075,Eurya glaberrima,6
300075,Neolitsea acuminatissima,4
300075,Osmanthus heterophyllus,4
300075,Pileostegia viburnoides,1
300075,Tsuga chinensis v. formosana,39
300075,Yushania niitakayamensis,95
300075,Lepisorus monilisorus,1
300075,Goodyera velutina,1
300075,Pasania hancei v. ternaticupula,6
300075,Symplocos morrisonicola,1
300075,Pinus taiwanensis,4
300075,Lonicera acuminata,1
300075,Berberis kawakamii,1
300075,Elatostema trilobulatum,1
300075,Galium echinocarpum,1
300075,Pyrola alboreticulata,1
300075,Dryopteris lepidopoda,1
300075,Ophiopogon intermedius,1
300075,Polypodium formosanum,1
300075,Ainsliaea latifolia s. henryi,1
300075,Carex brunnea,1
300075,Mahonia oiwakensis,1
300075,Onychium contiguum,1
300075,Abies kawakamii,10
300075,Cystopteris moupinensis,1
300075,Ilex bioritsensis,3
300075,Litsea morrisonensis,1
300075,Polystichum piceopaleaceum,1
300075,Rhododendron pachysanthum,6
020460,Araiostegia parvipinnata,1
020460,Eurya glaberrima,3
020460,Mecodium polyanthos,1
020460,Photinia niitakayamensis,3
020460,Tsuga chinensis v. formosana,53
020460,Yushania niitakayamensis,95
020460,Pinus taiwanensis,1
020460,Rhododendron pseudochrysanthum,34
020460,Pinus armandii v. masteriana,2
020460,Chimaphila japonica,1
020460,Abies kawakamii,6
088035,Elaeagnus thunbergii,2
088035,Hedera rhombea v. formosana,1
088035,Eurya glaberrima,15
088035,Hydrangea integrifolia,1
088035,Osmanthus heterophyllus,1
088035,Tsuga chinensis v. formosana,25
088035,Yushania niitakayamensis,88
088035,Polystichum parvipinnulum,3
088035,Lonicera acuminata,1
088035,Berberis kawakamii,1
088035,Elatostema trilobulatum,1
088035,Rubus pectinellus,1
088035,Galium echinocarpum,1
088035,Rhododendron rubropilosum,1
088035,Pyrola alboreticulata,1
088035,Dryopteris lepidopoda,1
088035,Crypsinus quasidivaricatus,1
088035,Smilax vaginata,1
088035,Ellisiophyllum pinnatum,1
088035,Prinsepia scandens,1
088035,Abies kawakamii,47
088035,Cheilotheca humilis,1
088035,Cystopteris moupinensis,1
088035,Lonicera kawakamii,1
088035,Ribes formosanum,1
088035,Luzula taiwaniana,6
088035,Oxalis acetocella s. griffinthii v. fo,1
088035,Polystichum stenophyllum,1
088035,Polystichum formosanum,1
088035,Polystichum prionolepis,1
088035,Rhododendron pachysanthum,1
088035,Mitella formosana,1
088035,Viburnum betulifolium,10
088035,Agropyron formosanum,2
088035,Cirsium arisanense,1
300123,Hedera rhombea v. formosana,1
300123,Eurya glaberrima,18
300123,Hydrangea integrifolia,1
300123,Osmanthus heterophyllus,4
300123,Tsuga chinensis v. formosana,50
300123,Xiphopteris okuboi,1
300123,Yushania niitakayamensis,95
300123,Schefflera taiwaniana,3
300123,Berberis kawakamii,1
300123,Elatostema trilobulatum,1
300123,Rhododendron rubropilosum,14
300123,Pyrola alboreticulata,1
300123,Myrmechis drymoglossifolia,1
300123,Dryopteris lepidopoda,1
300123,Tipularia odorata,1
300123,Ainsliaea latifolia s. henryi,1
300123,Abies kawakamii,12
300123,Cystopteris moupinensis,1
300123,Nertera nigricarpa,1
300123,Rhododendron pachysanthum,1
200510,Hedera rhombea v. formosana,1
200510,Eurya glaberrima,10
200510,Hydrangea integrifolia,1
200510,Plagiogyria formosana,1
200510,Tsuga chinensis v. formosana,87
200510,Yushania niitakayamensis,65
200510,Lemmaphyllum diversum,1
200510,Berberis kawakamii,1
200510,Elatostema trilobulatum,2
200510,Pieris taiwanensis,1
200510,Crypsinus quasidivaricatus,1
200510,Dryopteris austriaca,1
200510,Ainsliaea latifolia s. henryi,2
200510,Dryopteris reflexosquamata,1
200510,Ellisiophyllum pinnatum,1
200510,Gaultheria itoana,1
200510,Sedum morrisonense,1
200510,Ilex bioritsensis,5
200510,Salix fulvopubescens,1
200510,Viburnum betulifolium,2
200510,Chrysosplenium hebetatum,2
200510,Trillium tschonoskii,1
200510,Rubus pungens v. oldhamii,1
200510,Poa annua,1
200510,Galium gracilens,1
200510,Listera kuanshanensis,1
110167,Eurya glaberrima,15
110167,Tsuga chinensis v. formosana,76
110167,Yushania niitakayamensis,86
110167,Miscanthus sinensis,1
110167,Arisaema formosanum,1
110167,Viburnum taitoense,1
110167,Rhododendron pseudochrysanthum,2
110167,Rhododendron rubropilosum,11
110167,Smilax vaginata,1
110167,Ainsliaea latifolia s. henryi,1
110167,Abies kawakamii,4
110167,Daphne morrisonesis,1
110167,Rosa transmorrisonensis,1
110167,Ilex bioritsensis,1
110167,Trichophorum subcapitatum,1
110167,Sorbus randaiensis,1
110167,Rubus pungens v. oldhamii,1
110167,Symplocos nokoensis,4
088097,Sabia transarisanensis,1
088097,Hedera rhombea v. formosana,8
088097,Dryopteris formosana,1
088097,Euonymus spraguei,2
088097,Eurya glaberrima,11
088097,Hydrangea integrifolia,1
088097,Mecodium polyanthos,2
088097,Osmanthus heterophyllus,16
088097,Plagiogyria formosana,8
088097,Tsuga chinensis v. formosana,54
088097,Yushania niitakayamensis,20
088097,Daphne kiusiana v. atrocaulis,1
088097,Symplocos morrisonicola,1
088097,Polystichum parvipinnulum,1
088097,Lonicera acuminata,3
088097,Mahonia japonica,1
088097,Elatostema trilobulatum,5
088097,Rhododendron pseudochrysanthum,1
088097,Rubus pectinellus,8
088097,Ilex yunnanensis v. parvifolia,18
088097,Dryopteris lepidopoda,1
088097,Tripterospermum lanceolatum,1
088097,Oxalis acetocella s. griffithii,1
088097,Ainsliaea latifolia s. henryi,8
088097,Pyrola morrisonensis,1
088097,Dryopteris reflexosquamata,1
088097,Ellisiophyllum pinnatum,3
088097,Lepisorus kawakamii,1
088097,Prinsepia scandens,1
088097,Rosa transmorrisonensis,1
088097,Peranema cyatheoides,1
088097,Berberis morrisonensis,19
088097,Polystichum stenophyllum,2
088097,Prunus phaeosticta v. ilicifolia,3
088097,Rubus pungens,1
088097,Rubus taitoensis v. aculeatiflorus,1
088097,Geranium robertianum,1
088097,Lapsanastrum takasei,1
088097,Valeriana fauriei,1
310369,Eurya glaberrima,1
310369,Tsuga chinensis v. formosana,85
310369,Yushania niitakayamensis,95
310369,Pinus taiwanensis,2
310369,Rhododendron pseudochrysanthum,8
310369,Galium echinocarpum,1
310369,Senecio nemorensis v. dentatus,1
310369,Rhododendron rubropilosum,4
310369,Ainsliaea latifolia s. henryi,2
310369,Rosa transmorrisonensis,1
310369,Viburnum parvifolium,1
310369,Luzula effusa,1
310369,Platanthera mandarinorum s. pachygloss,1
300187,Eurya glaberrima,7
300187,Hydrangea integrifolia,1
300187,Photinia niitakayamensis,1
300187,Tsuga chinensis v. formosana,76
300187,Yushania niitakayamensis,85
300187,Lepisorus monilisorus,1
300187,Rhododendron pseudochrysanthum,3
300187,Urtica thunbergiana,1
300187,Rhododendron rubropilosum,4
300187,Ophiopogon reversus,1
300187,Ainsliaea latifolia s. henryi,4
300187,Abies kawakamii,14
300187,Ribes formosanum,1
300187,Viburnum betulifolium,1
270083,Eurya leptophylla,1
270083,Eurya glaberrima,50
270083,Osmanthus heterophyllus,1
270083,Tsuga chinensis v. formosana,50
270083,Yushania niitakayamensis,40
270083,Pinus armandii v. masteriana,20
270083,Ainsliaea latifolia s. henryi,1
270083,Abies kawakamii,30
270083,Ilex bioritsensis,1
270083,Picea morrisonicola,10
200509,Eurya glaberrima,1
200509,Tsuga chinensis v. formosana,72
200509,Yushania niitakayamensis,40
200509,Ctenitis apiciflora,1
200509,Pieris taiwanensis,1
200509,Senecio nemorensis v. dentatus,1
200509,Rhododendron rubropilosum,37
200509,Ctenitis transmorrisonensis,1
200509,Ainsliaea latifolia s. henryi,1
200509,Pyrola morrisonensis,1
200509,Dryopteris reflexosquamata,1
200509,Ellisiophyllum pinnatum,1
200509,Agrostis infirma,1
200509,Circaea alpina s. imaicola,1
200509,Trichophorum subcapitatum,10
200509,Ctenitis kawakamii,1
200509,Vaccinium merrillianum,1
200509,Rubus taiwanicolus,1
320285,Araiostegia parvipinnata,1
320285,Tsuga chinensis v. formosana,81
320285,Lonicera acuminata,1
320285,Elatostema trilobulatum,3
320285,Rhododendron pseudochrysanthum,25
320285,Rubus pectinellus,1
320285,Galium echinocarpum,1
320285,Dryopteris lepidopoda,1
320285,Ctenitis transmorrisonensis,4
320285,Chimaphila japonica,43
320285,Crypsinus quasidivaricatus,1
320285,Ophiopogon intermedius,1
320285,Oxalis acetocella s. griffithii,2
320285,Ainsliaea latifolia s. henryi,33
320285,Ribes formosanum,1
320285,Rubus rolfei,1
320285,Sedum morrisonense,1
320285,Lycopodium clavatum,1
320285,Lepisorus pseudoussuriensis,2
320285,Goodyera nankoensis,1
320285,Polystichum nepalense,1
320285,Rubus croceacanthus,1
200536,Eurya chinensis,3
200536,Araiostegia parvipinnata,1
200536,Eurya glaberrima,12
200536,Microtropis fokienensis,11
200536,Monachosorum henryi,1
200536,Neolitsea acuminatissima,6
200536,Plagiogyria formosana,12
200536,Tsuga chinensis v. formosana,52
200536,Yushania niitakayamensis,85
200536,Polypodium amoenum,1
200536,Cyclobalanopsis stenophylloides,1
200536,Peperomia reflexa,1
200536,Schefflera taiwaniana,1
200536,Symplocos konishii,1
200536,Berberis kawakamii,1
200536,Ilex hayataiana,1
200536,Pieris taiwanensis,1
200536,Rhododendron pseudochrysanthum,5
200536,Davallia mariesii,1
200536,Rhododendron rubropilosum,12
200536,Dryopteris lepidopoda,1
200536,Ainsliaea latifolia s. henryi,1
200536,Smilacina japonica,1
200536,Ilex bioritsensis,3
200536,Dryopteris barbigera,1
273038,Lepisorus thunbergianus,1
273038,Eurya glaberrima,15
273038,Tsuga chinensis v. formosana,25
273038,Yushania niitakayamensis,70
273038,Polystichum parvipinnulum,1
273038,Berberis kawakamii,1
273038,Pieris taiwanensis,8
273038,Galium echinocarpum,1
273038,Polygonum cuspidatum,1
273038,Oxalis acetocella s. griffithii,1
273038,Athyrium subrigescens,1
273038,Ainsliaea latifolia s. henryi,1
273038,Abies kawakamii,19
273038,Ribes formosanum,1
273038,Rosa transmorrisonensis,1
273038,Sedum morrisonense,1
273038,Ilex bioritsensis,1
273038,Solidago virgaurea v. leiocarpa,1
273038,Myriactis humilis,1
273038,Quercus spinosa,10
273038,Hydrocotyle setulosa,1
273038,Rubus croceacanthus,1
310370,Acer kawakamii,2
310370,Araiostegia parvipinnata,2
310370,Eurya glaberrima,2
310370,Mecodium polyanthos,58
310370,Tsuga chinensis v. formosana,48
310370,Elatostema trilobulatum,7
310370,Rhododendron pseudochrysanthum,7
310370,Senecio nemorensis v. dentatus,7
310370,Rhododendron rubropilosum,11
310370,Crypsinus quasidivaricatus,1
310370,Ainsliaea latifolia s. henryi,4
310370,Abies kawakamii,35
310370,Ilex bioritsensis,5
310370,Oxalis acetocella s. griffinthii v. fo,7
310370,Platanthera mandarinorum s. pachygloss,1
310370,Polystichum prescottianum,1
300059,Pilea aquarum s. brevicornuta,1
300059,Eurya glaberrima,11
300059,Pileostegia viburnoides,1
300059,Tsuga chinensis v. formosana,29
300059,Yushania niitakayamensis,95
300059,Ilex goshiensis,4
300059,Plagiogyria euphlebia,1
300059,Elatostema trilobulatum,3
300059,Pyrola alboreticulata,1
300059,Dryopteris lepidopoda,1
300059,Dryopteris austriaca,1
300059,Oxalis acetocella s. griffithii,1
300059,Abies kawakamii,45
300059,Luzula taiwaniana,1
300059,Polystichum stenophyllum,1
300059,Smilax menispermoidea,1
300059,Prunus taiwaniana,2
300059,Viburnum betulifolium,9
300059,Hypolepis punctata,1
250031,Eurya glaberrima,2
250031,Tsuga chinensis v. formosana,91
250031,Yushania niitakayamensis,1
250031,Pyrrosia lingua,1
250031,Miscanthus sinensis,1
250031,Pinus taiwanensis,3
250031,Arisaema consanguineum,1
250031,Rhododendron rubropilosum,5
250031,Dryopteris lepidopoda,1
250031,Ctenitis transmorrisonensis,1
250031,Polygonum cuspidatum,1
250031,Crypsinus quasidivaricatus,1
250031,Peracarpa carnosa,1
250031,Ainsliaea latifolia s. henryi,2
250031,Prinsepia scandens,1
250031,Asplenium trichomanes,1
250031,Sedum actinocarpum,1
250031,Rubia lanceolata,1
250031,Festuca ovina,1
250031,Gaultheria itoana,1
250031,Agrostis clavata,1
250031,Cystopteris moupinensis,1
250031,Lonicera kawakamii,1
250031,Ribes formosanum,1
250031,Rosa transmorrisonensis,1
250031,Rubus rolfei,1
250031,Sedum morrisonense,1
250031,Arenaria subpilosa,1
250031,Oreomyrrhis involucrata,1
250031,Solidago virgaurea v. leiocarpa,1
250031,Circaea alpina s. imaicola,1
250031,Athyrium reflexipinnum,1
250031,Myriactis humilis,1
250031,Hemiphragma heterophyllum,1
250031,Polygonum filicaule,1
250031,Veronica morrisonicola,1
250031,Cirsium arisanense,1
250031,Rubus pungens v. oldhamii,1
250031,Polystichum nepalense,1
250031,Hieracium morii,1
250031,Galium morii,1
250031,Galium gracilens,2
250031,Berberis tarokoensis,1
270050,Eurya glaberrima,10
270050,Osmanthus heterophyllus,5
270050,Photinia niitakayamensis,5
270050,Tsuga chinensis v. formosana,21
270050,Yushania niitakayamensis,50
270050,Polystichum parvipinnulum,1
270050,Berberis kawakamii,1
270050,Elatostema trilobulatum,1
270050,Galium echinocarpum,1
270050,Urtica thunbergiana,1
270050,Peracarpa carnosa,1
270050,Oxalis acetocella s. griffithii,1
270050,Prinsepia scandens,1
270050,Abies kawakamii,11
270050,Aletris formosana,1
270050,Cystopteris moupinensis,1
270050,Polystichum morii,1
270050,Luzula taiwaniana,1
270050,Quercus spinosa,5
270050,Picea morrisonicola,24
270050,Rosa sericea v. morrisonensis,1
270050,Polygonum runcinatum,1
270050,Salix fulvopubescens v. doii,1
250111,Eurya glaberrima,3
250111,Tsuga chinensis v. formosana,25
250111,Yushania niitakayamensis,70
250111,Miscanthus sinensis,2
250111,Lonicera acuminata,1
250111,Pinus armandii v. masteriana,30
250111,Cheilotheca humilis,1
250111,Ilex bioritsensis,5
250111,Berberis brevisepala,1
250111,Picea morrisonicola,50
250111,Viburnum betulifolium,1
270076,Eurya leptophylla,3
270076,Hydrangea integrifolia,2
270076,Neolitsea acuminatissima,8
270076,Osmanthus heterophyllus,2
270076,Tsuga chinensis v. formosana,10
270076,Yushania niitakayamensis,80
270076,Lepisorus monilisorus,1
270076,Polystichum parvipinnulum,1
270076,Arisaema formosanum,1
270076,Berberis kawakamii,1
270076,Elatostema trilobulatum,1
270076,Pieris taiwanensis,2
270076,Urtica thunbergiana,1
270076,Ellisiophyllum pinnatum,1
270076,Abies kawakamii,7
270076,Pteris wallichiana,2
270076,Picea morrisonicola,40
270076,Rubus pungens,1
270076,Hydrocotyle setulosa,1
270076,Galium morii,1
270084,Eurya leptophylla,7
270084,Hydrangea integrifolia,1
270084,Monachosorum henryi,1
270084,Neolitsea acuminatissima,25
270084,Osmanthus heterophyllus,13
270084,Tsuga chinensis v. formosana,6
270084,Yushania niitakayamensis,87
270084,Berberis kawakamii,1
270084,Elatostema trilobulatum,8
270084,Rubus pectinellus,1
270084,Urtica thunbergiana,1
